Chain,Chain ID,Morpho Protocol ID,Identifier,Supply or borrow,Position,Position ID
ethereum,1,1,0x4ef32e4877329436968f4a29b0c8285531d113dad29b727d88beafe5ed45be6a,2,1.1.2.0x4ef32e4877329436968f4a29b0c8285531d113dad29b727d88beafe5ed45be6a,35094485451543527869628477136835225325653940152950797139220043087701556543354
ethereum,1,1,0x4ef32e4877329436968f4a29b0c8285531d113dad29b727d88beafe5ed45be6a,3,1.1.3.0x4ef32e4877329436968f4a29b0c8285531d113dad29b727d88beafe5ed45be6a,103337524675526153154565437905223467837493410673943811687352830791752321980928
ethereum,1,1,0x4f7a6aae31dce0ceb7d6e049bd9e161942365de33ed891a77ed7c98cc8e6cc2b,2,1.1.2.0x4f7a6aae31dce0ceb7d6e049bd9e161942365de33ed891a77ed7c98cc8e6cc2b,100184910487251567295315483019308730545798343365246120200290264249185482594938
ethereum,1,1,0x4f7a6aae31dce0ceb7d6e049bd9e161942365de33ed891a77ed7c98cc8e6cc2b,3,1.1.3.0x4f7a6aae31dce0ceb7d6e049bd9e161942365de33ed891a77ed7c98cc8e6cc2b,14171906626056729758852596647885960234165503676445073638192661113258118108561
ethereum,1,1,0x4fb4e03d4fc8ac1f045068a1fd8dcb63833d93add74a89a417627995f851f679,2,1.1.2.0x4fb4e03d4fc8ac1f045068a1fd8dcb63833d93add74a89a417627995f851f679,84261075558434530223484819080173985667079969825285012254106181079197917794828
ethereum,1,1,0x4fb4e03d4fc8ac1f045068a1fd8dcb63833d93add74a89a417627995f851f679,3,1.1.3.0x4fb4e03d4fc8ac1f045068a1fd8dcb63833d93add74a89a417627995f851f679,26570230446523910541424986238027920639491004155612606722203350592201624714414
ethereum,1,1,0x5021a2692eaffb6f9debf1d829d9d509298caf08e6aa453e2703debef71d2c5b,2,1.1.2.0x5021a2692eaffb6f9debf1d829d9d509298caf08e6aa453e2703debef71d2c5b,35899046942797093844232874150218113762621004670674536047915565479480220434051
ethereum,1,1,0x5021a2692eaffb6f9debf1d829d9d509298caf08e6aa453e2703debef71d2c5b,3,1.1.3.0x5021a2692eaffb6f9debf1d829d9d509298caf08e6aa453e2703debef71d2c5b,58344474866244748524517464067259469245361996419772675029715965442079838921380
ethereum,1,1,0x50a88868a780b6dfe8330ac4088f38db93d1bad7e9a03bda6605a9abe36936af,2,1.1.2.0x50a88868a780b6dfe8330ac4088f38db93d1bad7e9a03bda6605a9abe36936af,13493312402854537027336603612965141552091728861816314542269504054847380995998
ethereum,1,1,0x50a88868a780b6dfe8330ac4088f38db93d1bad7e9a03bda6605a9abe36936af,3,1.1.3.0x50a88868a780b6dfe8330ac4088f38db93d1bad7e9a03bda6605a9abe36936af,29605947757763091618572232171309745888992565239637727041369258108214620790888
ethereum,1,1,0x50e1cfa489db54c5e33c03cd5e30c45558bea125520fcc7e3a84e505061e2829,2,1.1.2.0x50e1cfa489db54c5e33c03cd5e30c45558bea125520fcc7e3a84e505061e2829,73989107380619568696535647711952348358640735655695572276257633143036547277602
ethereum,1,1,0x50e1cfa489db54c5e33c03cd5e30c45558bea125520fcc7e3a84e505061e2829,3,1.1.3.0x50e1cfa489db54c5e33c03cd5e30c45558bea125520fcc7e3a84e505061e2829,19187201344819919398132686019484273532778753207363611337394801196518148864410
ethereum,1,1,0x50e26162f35945381884ea34bf5c1d5d9f15c9305febbc1f890c916963ba0f2b,2,1.1.2.0x50e26162f35945381884ea34bf5c1d5d9f15c9305febbc1f890c916963ba0f2b,54784394508655241573069590540689444203900227557504843877637089020236315429851
ethereum,1,1,0x50e26162f35945381884ea34bf5c1d5d9f15c9305febbc1f890c916963ba0f2b,3,1.1.3.0x50e26162f35945381884ea34bf5c1d5d9f15c9305febbc1f890c916963ba0f2b,69271372148739698532735941321603620242221802957679295326796334469189180271722
ethereum,1,1,0x50eccf3ce146eae380de93d362a2da80f81ee8acd72ac91ea0de141cae08e395,2,1.1.2.0x50eccf3ce146eae380de93d362a2da80f81ee8acd72ac91ea0de141cae08e395,67106459629988033266728244309770761592695679205978676624408948481011470772387
ethereum,1,1,0x50eccf3ce146eae380de93d362a2da80f81ee8acd72ac91ea0de141cae08e395,3,1.1.3.0x50eccf3ce146eae380de93d362a2da80f81ee8acd72ac91ea0de141cae08e395,67434808953971472630006435239023584104327528867730511943520839244399554354744
ethereum,1,1,0x5109cda72b0603e1bac4631ddebd3104bea6414e686c3f7aa2cb3c65795602f0,2,1.1.2.0x5109cda72b0603e1bac4631ddebd3104bea6414e686c3f7aa2cb3c65795602f0,3332904882169739589446539347022576900292210747723783249157693711192273606980
ethereum,1,1,0x5109cda72b0603e1bac4631ddebd3104bea6414e686c3f7aa2cb3c65795602f0,3,1.1.3.0x5109cda72b0603e1bac4631ddebd3104bea6414e686c3f7aa2cb3c65795602f0,100311162765866428771904262815826507575927325640069999790532244964984998349341
ethereum,1,1,0x5125fcd427c196c8796f1a7573109ad9884e6ece3208c25a9583b5999b4e03e4,2,1.1.2.0x5125fcd427c196c8796f1a7573109ad9884e6ece3208c25a9583b5999b4e03e4,106100029243364717437490623492843055349263329213339565519799206090548375646745
ethereum,1,1,0x5125fcd427c196c8796f1a7573109ad9884e6ece3208c25a9583b5999b4e03e4,3,1.1.3.0x5125fcd427c196c8796f1a7573109ad9884e6ece3208c25a9583b5999b4e03e4,40248374019552507325975342432654774364162114790036676863875015316629789694914
ethereum,1,1,0x513803f12c258fd1c3016348a788ab108c87858bac3c39a4a5154d4297f5cad9,2,1.1.2.0x513803f12c258fd1c3016348a788ab108c87858bac3c39a4a5154d4297f5cad9,113256832812805466142424621678696634285773055128138202831945649903326668356458
ethereum,1,1,0x513803f12c258fd1c3016348a788ab108c87858bac3c39a4a5154d4297f5cad9,3,1.1.3.0x513803f12c258fd1c3016348a788ab108c87858bac3c39a4a5154d4297f5cad9,33476480184734835344740436376755462276556475299966818818849938567358771589494
ethereum,1,1,0x514efda728a646dcafe4fdc9afe4ea214709e110ac1b2b78185ae00c1782cc82,2,1.1.2.0x514efda728a646dcafe4fdc9afe4ea214709e110ac1b2b78185ae00c1782cc82,31313895831486259471664227605768594479118919230067057601527795562900345541651
ethereum,1,1,0x514efda728a646dcafe4fdc9afe4ea214709e110ac1b2b78185ae00c1782cc82,3,1.1.3.0x514efda728a646dcafe4fdc9afe4ea214709e110ac1b2b78185ae00c1782cc82,98250366131193178154543378751438653363332557997914512240646285678842960265741
ethereum,1,1,0x51ac4100851b7186b82d4101838b7c89678430adcf5e728f9e895131b49709b1,2,1.1.2.0x51ac4100851b7186b82d4101838b7c89678430adcf5e728f9e895131b49709b1,85762190868213601646820924699020572405349561810939129754128865293742317821511
ethereum,1,1,0x51ac4100851b7186b82d4101838b7c89678430adcf5e728f9e895131b49709b1,3,1.1.3.0x51ac4100851b7186b82d4101838b7c89678430adcf5e728f9e895131b49709b1,26652880974567573950772579844819376281564700672923521231612564536012108932231
ethereum,1,1,0x51c6fa2e3ab990af15e95a8c91e93482d7a87068c60133e1c7e8000f91ec7618,2,1.1.2.0x51c6fa2e3ab990af15e95a8c91e93482d7a87068c60133e1c7e8000f91ec7618,96107168921611603673797622957807941619586804489197205115244268067811843960308
ethereum,1,1,0x51c6fa2e3ab990af15e95a8c91e93482d7a87068c60133e1c7e8000f91ec7618,3,1.1.3.0x51c6fa2e3ab990af15e95a8c91e93482d7a87068c60133e1c7e8000f91ec7618,107310585331331653602620797548079045834684517317003675285567238083483871079093
ethereum,1,1,0x5223ae739e3adcdb665919ac249983914aabb1b2991137f243bde79e65b87bc6,2,1.1.2.0x5223ae739e3adcdb665919ac249983914aabb1b2991137f243bde79e65b87bc6,83174262701555076253934111755602963181834903693720070965072254106631909817696
ethereum,1,1,0x5223ae739e3adcdb665919ac249983914aabb1b2991137f243bde79e65b87bc6,3,1.1.3.0x5223ae739e3adcdb665919ac249983914aabb1b2991137f243bde79e65b87bc6,24279417280821233827104238062600529142290661053314306082339383198043951249668
ethereum,1,1,0x5242d93cc2ced1450bad362dd5f582b797a4dd693c3269c583cafad80d49e24b,2,1.1.2.0x5242d93cc2ced1450bad362dd5f582b797a4dd693c3269c583cafad80d49e24b,36901057240574551089455122351861245152421715052484914460411162001779962492048
ethereum,1,1,0x5242d93cc2ced1450bad362dd5f582b797a4dd693c3269c583cafad80d49e24b,3,1.1.3.0x5242d93cc2ced1450bad362dd5f582b797a4dd693c3269c583cafad80d49e24b,72930830187397115951936322049609061716605250979785918167263992139069058887902
ethereum,1,1,0x5265ed20a4458a0c802c06e5cb1b54e91982db3cb7fd90d8820c424e5ceb4489,2,1.1.2.0x5265ed20a4458a0c802c06e5cb1b54e91982db3cb7fd90d8820c424e5ceb4489,90553311170868165090580381155894428765038249774081184057122769719533240217238
ethereum,1,1,0x5265ed20a4458a0c802c06e5cb1b54e91982db3cb7fd90d8820c424e5ceb4489,3,1.1.3.0x5265ed20a4458a0c802c06e5cb1b54e91982db3cb7fd90d8820c424e5ceb4489,37510151527122086490381379012389448920802858726260979663097053680376728228036
ethereum,1,1,0x52a2d5888771320fc4556c4ea9e5ee79acf8ebfe020579a826d6413cb1e68aab,2,1.1.2.0x52a2d5888771320fc4556c4ea9e5ee79acf8ebfe020579a826d6413cb1e68aab,23047890606863382621269457106887348979232958374790438149671634682655598650926
ethereum,1,1,0x52a2d5888771320fc4556c4ea9e5ee79acf8ebfe020579a826d6413cb1e68aab,3,1.1.3.0x52a2d5888771320fc4556c4ea9e5ee79acf8ebfe020579a826d6413cb1e68aab,4253092283343752519075703288362622619724373997985500153974798518842342411853
ethereum,1,1,0x52b1a14ca2cd6b99cd9b39bb52f6d0dec07dc718d7be3bedb8e925f32ee6d0d9,2,1.1.2.0x52b1a14ca2cd6b99cd9b39bb52f6d0dec07dc718d7be3bedb8e925f32ee6d0d9,109820901608902423180728627580838844399572215127830045181393192876063709515295
ethereum,1,1,0x52b1a14ca2cd6b99cd9b39bb52f6d0dec07dc718d7be3bedb8e925f32ee6d0d9,3,1.1.3.0x52b1a14ca2cd6b99cd9b39bb52f6d0dec07dc718d7be3bedb8e925f32ee6d0d9,106266355764225451701353046049805616828802684211593134270258271333385196238186
ethereum,1,1,0x534e7046c3aebaa0c6c363cdbeb9392fc87af71cc16862479403a198fe04b206,2,1.1.2.0x534e7046c3aebaa0c6c363cdbeb9392fc87af71cc16862479403a198fe04b206,3271067348355383277957210960571266898425193167715618288213103227086790763717
ethereum,1,1,0x534e7046c3aebaa0c6c363cdbeb9392fc87af71cc16862479403a198fe04b206,3,1.1.3.0x534e7046c3aebaa0c6c363cdbeb9392fc87af71cc16862479403a198fe04b206,11777965080361336085865466695342695135040233287277334717032575065876756221888
ethereum,1,1,0x53ed197357128ed96070e20ba9f5af4250cda6c67dcac5246876beb483f51303,2,1.1.2.0x53ed197357128ed96070e20ba9f5af4250cda6c67dcac5246876beb483f51303,81919434977972985006176267229849582281185745555596537175035054350347793774379
ethereum,1,1,0x53ed197357128ed96070e20ba9f5af4250cda6c67dcac5246876beb483f51303,3,1.1.3.0x53ed197357128ed96070e20ba9f5af4250cda6c67dcac5246876beb483f51303,72001792914223198864475206609079032042540735107113933427577253636638370446356
ethereum,1,1,0x540266e1879fff261908dcd4f4c623ce99dcd4c9ae7004e9c97ed80bfcb9ea21,2,1.1.2.0x540266e1879fff261908dcd4f4c623ce99dcd4c9ae7004e9c97ed80bfcb9ea21,105549354848092751181201642269101529836750115768745540121327971082397571724819
ethereum,1,1,0x540266e1879fff261908dcd4f4c623ce99dcd4c9ae7004e9c97ed80bfcb9ea21,3,1.1.3.0x540266e1879fff261908dcd4f4c623ce99dcd4c9ae7004e9c97ed80bfcb9ea21,36679402664045653382266117849587903097471941112121824365979480460310275680429
ethereum,1,1,0x5413b86d5c0a2950aedcbdb6b5074a63e92fda3375f76d0eeea0f359605508f7,2,1.1.2.0x5413b86d5c0a2950aedcbdb6b5074a63e92fda3375f76d0eeea0f359605508f7,106384085417505608314444623321794476438404542026510595536165438922003284719469
ethereum,1,1,0x5413b86d5c0a2950aedcbdb6b5074a63e92fda3375f76d0eeea0f359605508f7,3,1.1.3.0x5413b86d5c0a2950aedcbdb6b5074a63e92fda3375f76d0eeea0f359605508f7,34611461626304997409526361883119435342038101054391162261047263991222724964443
ethereum,1,1,0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c,2,1.1.2.0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c,32723724479232066258361835432484348542624255467028487168811808634483397291378
ethereum,1,1,0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c,3,1.1.3.0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c,76351551756245769234944746155130380348746456119063977591727348320043466215639
ethereum,1,1,0x54ce65cbbe6ed3efafb69eb2a36fe6aecddde7110ccef6119607eced963650a5,2,1.1.2.0x54ce65cbbe6ed3efafb69eb2a36fe6aecddde7110ccef6119607eced963650a5,85612600621237623749506965089606587301903878076977879713323468964623994438888
ethereum,1,1,0x54ce65cbbe6ed3efafb69eb2a36fe6aecddde7110ccef6119607eced963650a5,3,1.1.3.0x54ce65cbbe6ed3efafb69eb2a36fe6aecddde7110ccef6119607eced963650a5,4215253193968152545942563967668670962117489176774208967399728034208660141570
ethereum,1,1,0x54cebd0c5d5ad84f551a883991c39c470e081a20452eaef47eec2377ffae9f98,2,1.1.2.0x54cebd0c5d5ad84f551a883991c39c470e081a20452eaef47eec2377ffae9f98,105752043696776002203536713862741181811409390764906444126266044081221134011811
ethereum,1,1,0x54cebd0c5d5ad84f551a883991c39c470e081a20452eaef47eec2377ffae9f98,3,1.1.3.0x54cebd0c5d5ad84f551a883991c39c470e081a20452eaef47eec2377ffae9f98,39815145864601750967800095558289020571441488274807877718979321441491791072329
ethereum,1,1,0x54cfc72607065414310f3843d1894c6b5a3941a4dbed401980215c8df5d744ca,2,1.1.2.0x54cfc72607065414310f3843d1894c6b5a3941a4dbed401980215c8df5d744ca,71201844026982106929241681445002381043504238582589053038516405906678614037882
ethereum,1,1,0x54cfc72607065414310f3843d1894c6b5a3941a4dbed401980215c8df5d744ca,3,1.1.3.0x54cfc72607065414310f3843d1894c6b5a3941a4dbed401980215c8df5d744ca,59354032724340553836409750384771737290442838844057923483670936794722292645139
ethereum,1,1,0x54e42432a7c0309ba650080cab6fcff377034fd9de174bbd3a4b519186ffc0f8,2,1.1.2.0x54e42432a7c0309ba650080cab6fcff377034fd9de174bbd3a4b519186ffc0f8,45975282227594287077490599278608754324811989658766205521483125848916758940561
ethereum,1,1,0x54e42432a7c0309ba650080cab6fcff377034fd9de174bbd3a4b519186ffc0f8,3,1.1.3.0x54e42432a7c0309ba650080cab6fcff377034fd9de174bbd3a4b519186ffc0f8,23435204056462413022760018260769030928547472203501010125161965346661692516641
ethereum,1,1,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,2,1.1.2.0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,99690960815338380397120311167206159421220143495356713302518528288888874104751
ethereum,1,1,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,3,1.1.3.0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8,17348951549000139810537376952851242842855833946241551397249976199019406567682
ethereum,1,1,0x550edc2e9fe71158ccfa7c478a31f4e60ef508d94ada3931dc2aee4f666f8f81,2,1.1.2.0x550edc2e9fe71158ccfa7c478a31f4e60ef508d94ada3931dc2aee4f666f8f81,111080669735620400813375708416456133809631170392162065137193472600325139969706
ethereum,1,1,0x550edc2e9fe71158ccfa7c478a31f4e60ef508d94ada3931dc2aee4f666f8f81,3,1.1.3.0x550edc2e9fe71158ccfa7c478a31f4e60ef508d94ada3931dc2aee4f666f8f81,106096978750827043931879952802172623558786260551139828490480118868481399339949
ethereum,1,1,0x5515887d77d35194eb470be99935bfa93e1b929f7e91f96f4861956d66993a9c,2,1.1.2.0x5515887d77d35194eb470be99935bfa93e1b929f7e91f96f4861956d66993a9c,56648448854834008307871538765126774906892514773781029512071471359402056525537
ethereum,1,1,0x5515887d77d35194eb470be99935bfa93e1b929f7e91f96f4861956d66993a9c,3,1.1.3.0x5515887d77d35194eb470be99935bfa93e1b929f7e91f96f4861956d66993a9c,28880117366448690328752671063895810766497988035230614895382320145491688126094
ethereum,1,1,0x554a7c19653b5b58b9e7e8349ae89f50f36298e02b44fb196816fc018fea4031,2,1.1.2.0x554a7c19653b5b58b9e7e8349ae89f50f36298e02b44fb196816fc018fea4031,102874588665260551034604454322304063010691891296749877431607669791106979455660
ethereum,1,1,0x554a7c19653b5b58b9e7e8349ae89f50f36298e02b44fb196816fc018fea4031,3,1.1.3.0x554a7c19653b5b58b9e7e8349ae89f50f36298e02b44fb196816fc018fea4031,106437707912898156345427191441061862699619578285366629567475771403493914282271
ethereum,1,1,0x55724b06cc5a9a985d07b0b8e291cec90ca6fc462e044fa700431e08f31e5928,2,1.1.2.0x55724b06cc5a9a985d07b0b8e291cec90ca6fc462e044fa700431e08f31e5928,85660236571147767976995506499443253718722130729668379057873688275436116931275
ethereum,1,1,0x55724b06cc5a9a985d07b0b8e291cec90ca6fc462e044fa700431e08f31e5928,3,1.1.3.0x55724b06cc5a9a985d07b0b8e291cec90ca6fc462e044fa700431e08f31e5928,47877909991306439365940603183856734150838971191479629383100797291056059992374
ethereum,1,1,0x55ce9937dc9c8889abadbe3d30e5d06ca7a9aa85913db2138ef5170983644755,2,1.1.2.0x55ce9937dc9c8889abadbe3d30e5d06ca7a9aa85913db2138ef5170983644755,14029251366817522111480517834598249603934583531510561729092540383286233698409
ethereum,1,1,0x55ce9937dc9c8889abadbe3d30e5d06ca7a9aa85913db2138ef5170983644755,3,1.1.3.0x55ce9937dc9c8889abadbe3d30e5d06ca7a9aa85913db2138ef5170983644755,98741142723666043306101732254716312356698926491393288232916417840652879719295
ethereum,1,1,0x55f82d3c3e0d2c64c3ca4aab01e3038489c9b3b8714ab277d9c61c2a14c1f066,2,1.1.2.0x55f82d3c3e0d2c64c3ca4aab01e3038489c9b3b8714ab277d9c61c2a14c1f066,17889050964661621662421956286913610976654587734409173494119836046502589625064
ethereum,1,1,0x55f82d3c3e0d2c64c3ca4aab01e3038489c9b3b8714ab277d9c61c2a14c1f066,3,1.1.3.0x55f82d3c3e0d2c64c3ca4aab01e3038489c9b3b8714ab277d9c61c2a14c1f066,22437420439343731956514363262153657859472564189043241533503525230887181945568
ethereum,1,1,0x5739f22793593f94fead5875cc7423bbbd47355714af64a5f55368bec0f0b9fe,2,1.1.2.0x5739f22793593f94fead5875cc7423bbbd47355714af64a5f55368bec0f0b9fe,71204951331053401854399982591399487999746424725759373820590432550640452763150
ethereum,1,1,0x5739f22793593f94fead5875cc7423bbbd47355714af64a5f55368bec0f0b9fe,3,1.1.3.0x5739f22793593f94fead5875cc7423bbbd47355714af64a5f55368bec0f0b9fe,96278563534808677109163964860197705967943140583165610726686986847890269981848
ethereum,1,1,0x576acd27f398d0076250ee1fe7c5655d36e915dd4c4b2e2bed2ac112250fa35f,2,1.1.2.0x576acd27f398d0076250ee1fe7c5655d36e915dd4c4b2e2bed2ac112250fa35f,47143143501269785591303831234788136910537657764601073564822925957667789115061
ethereum,1,1,0x576acd27f398d0076250ee1fe7c5655d36e915dd4c4b2e2bed2ac112250fa35f,3,1.1.3.0x576acd27f398d0076250ee1fe7c5655d36e915dd4c4b2e2bed2ac112250fa35f,12360369251545754675237918218038821167014693030592849308294647812791416430794
ethereum,1,1,0x577ef4e9add200a2397c3eea1420584561c596d883b5361b18b0d35b62f3c724,2,1.1.2.0x577ef4e9add200a2397c3eea1420584561c596d883b5361b18b0d35b62f3c724,55866140481060737818316956648268812252859930967879636102157292926843284901562
ethereum,1,1,0x577ef4e9add200a2397c3eea1420584561c596d883b5361b18b0d35b62f3c724,3,1.1.3.0x577ef4e9add200a2397c3eea1420584561c596d883b5361b18b0d35b62f3c724,62129054290623247783452838054589984480997136963408160778625718437220132384121
ethereum,1,1,0x578996c3c3ac4f100c4284b5c239673b04840e07945d04b681763c7b3401997c,2,1.1.2.0x578996c3c3ac4f100c4284b5c239673b04840e07945d04b681763c7b3401997c,66082227807656031198894261644795605112530126085532436092409483435776100316648
ethereum,1,1,0x578996c3c3ac4f100c4284b5c239673b04840e07945d04b681763c7b3401997c,3,1.1.3.0x578996c3c3ac4f100c4284b5c239673b04840e07945d04b681763c7b3401997c,3459463135814676864699843391407646756259133083661478962731602716780893526006
ethereum,1,1,0x57e8783f294473667d2c300d0752ed3bed3226f16076fb41209f32f64da7ed24,2,1.1.2.0x57e8783f294473667d2c300d0752ed3bed3226f16076fb41209f32f64da7ed24,108781069940602020542122477222639668011374845146369957914971735939919053637026
ethereum,1,1,0x57e8783f294473667d2c300d0752ed3bed3226f16076fb41209f32f64da7ed24,3,1.1.3.0x57e8783f294473667d2c300d0752ed3bed3226f16076fb41209f32f64da7ed24,15765452134893770532090630568638062534434980418295302119165770805755671503401
ethereum,1,1,0x57f4e42c0707d3ae0ae39c9343dcba78ff79fa663da040eca45717a9b0b0557f,2,1.1.2.0x57f4e42c0707d3ae0ae39c9343dcba78ff79fa663da040eca45717a9b0b0557f,82355384431334463088084751693589033398664097316282223494802681130300423676805
ethereum,1,1,0x57f4e42c0707d3ae0ae39c9343dcba78ff79fa663da040eca45717a9b0b0557f,3,1.1.3.0x57f4e42c0707d3ae0ae39c9343dcba78ff79fa663da040eca45717a9b0b0557f,82779036601292340831468113383107100565953861708228008031739217241970953448298
ethereum,1,1,0x58384c769c95eb22870688ac572d273ae682be784702ee11ec966ae99c18cd4e,2,1.1.2.0x58384c769c95eb22870688ac572d273ae682be784702ee11ec966ae99c18cd4e,48309569857928352257902904628910288332956891828653059898304623774675723620883
ethereum,1,1,0x58384c769c95eb22870688ac572d273ae682be784702ee11ec966ae99c18cd4e,3,1.1.3.0x58384c769c95eb22870688ac572d273ae682be784702ee11ec966ae99c18cd4e,2623395045950450891633999178059952876181832492398835033160288736791972096384
ethereum,1,1,0x584f1254a5a60cf3387f9f2bc67c7ad16ef491ee65784a484d4c9099030e8888,2,1.1.2.0x584f1254a5a60cf3387f9f2bc67c7ad16ef491ee65784a484d4c9099030e8888,59938582328697194614509623416278328739195943688663762606608758344320230816616
ethereum,1,1,0x584f1254a5a60cf3387f9f2bc67c7ad16ef491ee65784a484d4c9099030e8888,3,1.1.3.0x584f1254a5a60cf3387f9f2bc67c7ad16ef491ee65784a484d4c9099030e8888,27494743335462057013398214792712561319364501953350969669994004782978716274788
ethereum,1,1,0x5891e1a10d90840de3267086b4e9f56b051e6f1c0b622f5c5021481509371637,2,1.1.2.0x5891e1a10d90840de3267086b4e9f56b051e6f1c0b622f5c5021481509371637,20990651632151171517117096061714950460587320742485562445100120939322420030974
ethereum,1,1,0x5891e1a10d90840de3267086b4e9f56b051e6f1c0b622f5c5021481509371637,3,1.1.3.0x5891e1a10d90840de3267086b4e9f56b051e6f1c0b622f5c5021481509371637,110791698707600283641482622037202433898194146096234328414509718800222641256191
ethereum,1,1,0x58be32c84615ad07826b10a1b73cacd103b70c5f92bb2569c45f2ef6b4832e87,2,1.1.2.0x58be32c84615ad07826b10a1b73cacd103b70c5f92bb2569c45f2ef6b4832e87,58163889412799501421282742264416112345627676778260440747907428776189586517423
ethereum,1,1,0x58be32c84615ad07826b10a1b73cacd103b70c5f92bb2569c45f2ef6b4832e87,3,1.1.3.0x58be32c84615ad07826b10a1b73cacd103b70c5f92bb2569c45f2ef6b4832e87,9277837543293164728110143205504847106479649404798572838689489963846139565691
ethereum,1,1,0x58e212060645d18eab6d9b2af3d56fbc906a92ff5667385f616f662c70372284,2,1.1.2.0x58e212060645d18eab6d9b2af3d56fbc906a92ff5667385f616f662c70372284,82609884707771338280211334801368598845282006897192699503460872179090170858370
ethereum,1,1,0x58e212060645d18eab6d9b2af3d56fbc906a92ff5667385f616f662c70372284,3,1.1.3.0x58e212060645d18eab6d9b2af3d56fbc906a92ff5667385f616f662c70372284,49267832866506499059564197705702209960338415080734331827916778581874563995248
ethereum,1,1,0x5aebffa291380dd4b1365ba03441c9fd887af973c4611059dfa3879af038e287,2,1.1.2.0x5aebffa291380dd4b1365ba03441c9fd887af973c4611059dfa3879af038e287,106375702417152670503895386175551289172920690964536361409182091189452988503224
ethereum,1,1,0x5aebffa291380dd4b1365ba03441c9fd887af973c4611059dfa3879af038e287,3,1.1.3.0x5aebffa291380dd4b1365ba03441c9fd887af973c4611059dfa3879af038e287,63289508543677577423251474432533950697486088276552419684785988585313266198904
ethereum,1,1,0x5baddd7c6613f8814d0d2a12ea7dfe2e50fb7723eeb082d2f2c4cdad3ec91560,2,1.1.2.0x5baddd7c6613f8814d0d2a12ea7dfe2e50fb7723eeb082d2f2c4cdad3ec91560,961015819635279376895808446846741168280405251908140487841385655746860494236
ethereum,1,1,0x5baddd7c6613f8814d0d2a12ea7dfe2e50fb7723eeb082d2f2c4cdad3ec91560,3,1.1.3.0x5baddd7c6613f8814d0d2a12ea7dfe2e50fb7723eeb082d2f2c4cdad3ec91560,47768166973463215312049345048957526560380735736622319440833531021661085690590
ethereum,1,1,0x5bb06ba9aa95dab3ef87a0eabd0bcf534bc05861d34a7e2201a5ca6978a81edd,2,1.1.2.0x5bb06ba9aa95dab3ef87a0eabd0bcf534bc05861d34a7e2201a5ca6978a81edd,48319905985375982940641068575801500300470495509837505442673001141502915356532
ethereum,1,1,0x5bb06ba9aa95dab3ef87a0eabd0bcf534bc05861d34a7e2201a5ca6978a81edd,3,1.1.3.0x5bb06ba9aa95dab3ef87a0eabd0bcf534bc05861d34a7e2201a5ca6978a81edd,12035076144828502746667109944347238034706071339655051894285372838297674808335
ethereum,1,1,0x5bb8385d2c7163a339c0206af3395912edca95ad262f7f4e675262225931948f,2,1.1.2.0x5bb8385d2c7163a339c0206af3395912edca95ad262f7f4e675262225931948f,36893645222849785835577263329513208855866976273117488776777538842416344004427
ethereum,1,1,0x5bb8385d2c7163a339c0206af3395912edca95ad262f7f4e675262225931948f,3,1.1.3.0x5bb8385d2c7163a339c0206af3395912edca95ad262f7f4e675262225931948f,112979602967567317779190449581373839955046373261823445416766590689221845018303
ethereum,1,1,0x5bbe26d0fb39f882b7a66c65c91be40b99cf1bf8072f65a4cf6211270c590e37,2,1.1.2.0x5bbe26d0fb39f882b7a66c65c91be40b99cf1bf8072f65a4cf6211270c590e37,31727186806048217913086114683974017333626379513577415264688525119194757708354
ethereum,1,1,0x5bbe26d0fb39f882b7a66c65c91be40b99cf1bf8072f65a4cf6211270c590e37,3,1.1.3.0x5bbe26d0fb39f882b7a66c65c91be40b99cf1bf8072f65a4cf6211270c590e37,38526876731549292605042845105041957528487052577940521340294695105814233782827
ethereum,1,1,0x5bfc5484227f34c205e652c0426192dde746fdb709d8947125a06c03f07ea4c7,2,1.1.2.0x5bfc5484227f34c205e652c0426192dde746fdb709d8947125a06c03f07ea4c7,15737125057098703242247618504682000964212599643592895987406667300904945536263
ethereum,1,1,0x5bfc5484227f34c205e652c0426192dde746fdb709d8947125a06c03f07ea4c7,3,1.1.3.0x5bfc5484227f34c205e652c0426192dde746fdb709d8947125a06c03f07ea4c7,97968361865714532368843724487597847487640186348794466965633825582879151341798
ethereum,1,1,0x5c4120f5129199ac747086fe3d141e6fe904ea335a7b9aa4059d065603afcefc,2,1.1.2.0x5c4120f5129199ac747086fe3d141e6fe904ea335a7b9aa4059d065603afcefc,63981517220989759845098202614869440022800276525628002162390412919936513172677
